AFGHANISTAN,,,,,,
Inbound tourism,,,,,,
Arrivals - Thousands,"1,374","1,521","1,442","1,018","1,438","1,551"
Arrivals - Thousands,"1,686","1,814","1,631","1,678","1,801","2,047"
Tourism expenditure in the country - US$ Mn,"1,105","1,092","1,256","1,571","1,781","1,913"
Travel - US$ Mn,796,689,780,995,"1,096","1,221"
Passenger transport - US$ Mn,309,403,476,576,685,692
Outbound tourism,,,,,,
Departures - Thousands,"1,973","2,108","1,655","2,065","2,911","3,153"
Tourism expenditure in other countries - US$ Mn,"1,197","1,295","1,768","1,982","2,184","2,390"
Travel - US$ Mn,856,902,"1,001","1,168","1,281","1,388"
Passenger transport - US$ Mn,341,393,767,814,903,"1,002"
PAKISTAN,,,,,,
Inbound tourism,,,,,,
Arrivals - Thousands,823,855,907,"1,161",966,..
Tourism expenditure in the country - US$ Mn,986,950,998,"1,123","1,016",929
Travel - US$ Mn,316,272,305,358,340,287
Passenger transport - US$ Mn,670,678,693,765,676,642
Outbound tourism,,,,,,
Departures - Thousands,..,..,..,..,..,..
Tourism expenditure in other countries - US$ Mn,"2,163","1,098","1,370","1,851","1,852","1,618"
Travel - US$ Mn,"1,518",685,925,"1,124","1,414","1,073"
Passenger transport - US$ Mn,645,413,445,727,438,545
PALAU,,,,,,
Inbound tourism,,,,,,
Arrivals - Thousands,79,72,86,109,119,105
Tourism expenditure in the country - US$ Mn,..,..,..,..,..,..
Travel - US$ Mn,71,66,71,89,104,112
Passenger transport - US$ Mn,..,..,..,..,..,..
Outbound tourism,,,,,,
Departures - Thousands,..,..,..,..,..,..
Tourism expenditure in other countries - US$ Mn,18.7,15.7,14.8,16.6,19.1,18.2
Travel - US$ Mn,8.1,6.4,6,8.3,10.2,10.2
Passenger transport - US$ Mn,10.6,9.3,8.8,8.3,8.9,8
PALESTINE,,,,,,
Inbound tourism,,,,,,
Arrivals - Thousands,387,396,522,449,490,545
Tourism expenditure in the country - US$ Mn,..,..,..,..,..,..
Travel - US$ Mn,269,410,667,795,755,..
Passenger transport - US$ Mn,..,..,..,..,..,..
Outbound tourism,,,,,,
Departures - Thousands,..,..,..,..,..,..
Tourism expenditure in other countries - US$ Mn,545,564,584,666,704,..
Travel - US$ Mn,535,556,578,659,696,..
Passenger transport - US$ Mn,10,8,6,7,8,..
PANAMA,,,,,,
Inbound tourism,,,,,,
Arrivals - Thousands,"1,247","1,200","1,324","1,473","1,606","1,658"
Tourism expenditure in the country - US$ Mn,"2,208","2,280","2,621","3,604","4,589","5,089"
Travel - US$ Mn,"1,408","1,484","1,745","2,605","3,067","3,316"
Passenger transport - US$ Mn,800,796,876,999,"1,522","1,773"
Outbound tourism,,,,,,
Departures - Thousands,369,336,392,414,447,619
Tourism expenditure in other countries - US$ Mn,560,503,575,665,605,"1,190"
Travel - US$ Mn,366,338,398,462,505,830
Passenger transport - US$ Mn,194,165,177,203,100,360
PAPUA NEW GUINEA,,,,,,
Inbound tourism,,,,,,
Arrivals - Thousands,114,121,140,158,168,174
Tourism expenditure in the country - US$ Mn,3.8,..,2.5,5.1,2.3,..
Travel - US$ Mn,2.2,2.1,2.3,4.9,2.2,..
Passenger transport - US$ Mn,1.6,..,0.2,0.2,0.1,..
Outbound tourism,,,,,,
Departures - Thousands,..,..,..,..,..,..
Tourism expenditure in other countries - US$ Mn,75,132,138,186,203,..
Travel - US$ Mn,29,113,119,161,155,..
Passenger transport - US$ Mn,46,19,19,25,48,..
PARAGUAY,,,,,,
Inbound tourism,,,,,,
Arrivals - Thousands,428,439,465,524,579,610
Tourism expenditure in the country - US$ Mn,128,225,243,261,291,299
Travel - US$ Mn,109,205,217,241,265,273
Passenger transport - US$ Mn,19,20,26,20,26,26
Outbound tourism,,,,,,
Departures - Thousands,278,288,302,347,400,440
Tourism expenditure in other countries - US$ Mn,214,231,261,308,363,425
Travel - US$ Mn,128,131,145,174,207,243
Passenger transport - US$ Mn,86,100,116,134,156,182
PERU,,,,,,
Inbound tourism,,,,,,
Arrivals - Thousands,"2,058","2,140","2,299","2,598","2,846","3,164"
Tourism expenditure in the country - US$ Mn,"2,396","2,440","2,475","2,814","3,074","3,925"
Travel - US$ Mn,"1,991","2,014","2,008","2,262","2,443","3,009"
Passenger transport - US$ Mn,405,426,467,552,631,916
Outbound tourism,,,,,,
Departures - Thousands,"1,913","1,891","2,058","2,132","2,296","2,364"
Tourism expenditure in other countries - US$ Mn,"1,432","1,404","1,648","1,768","1,900","2,114"
Travel - US$ Mn,"1,122","1,088","1,276","1,356","1,439","1,601"
Passenger transport - US$ Mn,310,316,372,412,461,513
PHILIPPINES,,,,,,
Inbound tourism,,,,,,
Arrivals - Thousands,"3,139","3,017","3,520","3,917","4,273","4,681"
Tourism expenditure in the country - US$ Mn,"3,293","2,916","3,441","4,053","4,963","5,575"
Travel - US$ Mn,"2,563","2,370","2,645","3,198","4,061","4,683"
Passenger transport - US$ Mn,730,546,796,855,902,892
Outbound tourism,,,,,,
Departures - Thousands,"3,355","3,188",..,..,..,..
Tourism expenditure in other countries - US$ Mn,"4,285","4,056","5,964","6,055","7,140","7,106"
Travel - US$ Mn,"3,789","3,671","5,487","5,616","6,548","6,517"
Passenger transport - US$ Mn,496,385,477,439,592,589
POLAND,,,,,,
Inbound tourism,,,,,,
Arrivals - Thousands,"12,960","11,890","12,470","13,350","14,840","15,800"
Tourism expenditure in the country - US$ Mn,"12,837","9,843","9,986","11,598","11,841","12,476"
Travel - US$ Mn,"11,768","9,011","9,526","10,683","10,938","11,407"
Passenger transport - US$ Mn,"1,069",832,460,915,903,"1,069"
Outbound tourism,,,,,,
Departures - Thousands,"50,243","39,270","42,760","43,270","9,300","10,050"
Tourism expenditure in other countries - US$ Mn,"10,689","7,888","9,100","8,882","9,129","9,414"
Travel - US$ Mn,"9,903","7,372","8,570","8,462","8,758","9,111"
Passenger transport - US$ Mn,786,516,530,420,371,303
PORTUGAL,,,,,,
Inbound tourism,,,,,,
Arrivals - Thousands,..,..,..,..,..,..
Arrivals - Thousands,"6,962","6,439","6,756","7,264","7,503","8,097"
Tourism expenditure in the country - US$ Mn,"14,047","12,315","12,969","14,882","14,559","16,221"
Travel - US$ Mn,"10,980","9,693","10,007","11,376","11,000","12,281"
Passenger transport - US$ Mn,"3,067","2,622","2,962","3,506","3,559","3,940"
Outbound tourism,,,,,,
Departures - Thousands,..,..,..,..,..,..
Tourism expenditure in other countries - US$ Mn,"5,283","4,604","4,691","4,948","4,490","4,928"
Travel - US$ Mn,"4,328","3,776","3,905","4,143","3,784","4,142"
Passenger transport - US$ Mn,955,828,786,805,706,786
PUERTO RICO,,,,,,
Inbound tourism,,,,,,
Arrivals - Thousands,"3,716","3,183","3,186","3,048","3,069","3,200"
Tourism expenditure in the country - US$ Mn,"3,535","3,176","3,211","3,143","3,193","3,334"
Travel - US$ Mn,..,..,..,..,..,..
Passenger transport - US$ Mn,..,..,..,..,..,..
Outbound tourism,,,,,,
Departures - Thousands,"1,438","1,116",980,924,876,839
Tourism expenditure in other countries - US$ Mn,"1,761","1,386","1,180","1,196","1,156","1,139"
Travel - US$ Mn,"1,213",919,809,816,787,782
Passenger transport - US$ Mn,548,467,371,380,369,357
QATAR,,,,,,
Inbound tourism,,,,,,
Arrivals - Thousands,..,"1,482","1,700","2,057","2,346","2,611"
Arrivals - Thousands,"1,405",..,..,..,..,
Tourism expenditure in the country - US$ Mn,..,..,..,"4,463","7,220","8,452"
Travel - US$ Mn,..,..,..,"1,170","2,857","3,456"
Passenger transport - US$ Mn,..,..,..,"3,293","4,363","4,996"
Outbound tourism,,,,,,
Departures - Thousands,..,..,..,..,..,..
Tourism expenditure in other countries - US$ Mn,..,..,..,"7,813","10,702","11,729"
Travel - US$ Mn,..,..,..,"1,807","5,648","6,616"
Passenger transport - US$ Mn,..,..,..,"6,006","5,054","5,113"
REPUBLIC OF MOLDOVA,,,,,,
Inbound tourism,,,,,,
Arrivals - Thousands,7,7,8,9,11,12
Tourism expenditure in the country - US$ Mn,293,240,232,262,294,320
Travel - US$ Mn,216,173,173,195,213,227
Passenger transport - US$ Mn,77,67,59,67,81,93
Outbound tourism,,,,,,
Departures - Thousands,85,93,117,136,146,157
Tourism expenditure in other countries - US$ Mn,359,307,324,374,420,446
Travel - US$ Mn,288,243,260,300,331,346
Passenger transport - US$ Mn,71,64,64,74,89,100
REUNION,,,,,,
Inbound tourism,,,,,,
Arrivals - Thousands,396,422,420,471,447,416
Tourism expenditure in the country - US$ Mn,448,425,392,479,404,403
Travel - US$ Mn,..,..,..,..,..,..
Passenger transport - US$ Mn,..,..,..,..,..,..
Outbound tourism,,,,,,
Departures - Thousands,..,..,..,..,..,..
Tourism expenditure in other countries - US$ Mn,..,..,..,..,..,..
Travel - US$ Mn,..,..,..,..,..,..
Passenger transport - US$ Mn,..,..,..,..,..,..
ROMANIA,,,,,,
Inbound tourism,,,,,,
Arrivals - Thousands,"8,862","7,575","7,498","7,611","7,937","8,019"
Arrivals - Thousands,..,..,..,..,..,..
Tourism expenditure in the country - US$ Mn,"2,625","1,687","1,631","2,018","1,901","1,894"
Travel - US$ Mn,"1,991","1,229","1,136","1,421","1,463","1,437"
Passenger transport - US$ Mn,634,458,495,597,438,457
Outbound tourism,,,,,,
Departures - Thousands,"13,072","11,723","10,905","10,936","11,149","11,364"
Tourism expenditure in other countries - US$ Mn,"2,409","1,769","1,896","2,295","2,109","2,109"
Travel - US$ Mn,"2,176","1,472","1,636","1,966","1,833","1,993"
Passenger transport - US$ Mn,233,297,260,329,276,116
RUSSIAN FEDERATION,,,,,,
Inbound tourism,,,,,,
Arrivals - Thousands,"23,676","21,339","22,281","24,932","28,177","30,792"
Arrivals - Thousands,..,..,..,..,..,..
Tourism expenditure in the country - US$ Mn,"15,821","12,369","13,239","16,961","17,876","20,198"
Travel - US$ Mn,"11,842","9,366","8,830","11,328","10,759","11,988"
Passenger transport - US$ Mn,"3,979","3,003","4,409","5,633","7,117","8,210"
Outbound tourism,,,,,,
Departures - Thousands,"36,538","34,276","39,323","43,726","47,813","54,069"
Tourism expenditure in other countries - US$ Mn,"26,401","23,785","30,169","37,343","48,096","59,504"
Travel - US$ Mn,"23,169","21,019","26,693","32,902","42,798","53,453"
Passenger transport - US$ Mn,"3,232","2,766","3,476","4,441","5,298","6,051"
RWANDA,,,,,,
Inbound tourism,,,,,,
Arrivals - Thousands,669,663,666,908,"1,076","1,137"
Arrivals - Thousands,507,502,504,688,815,864
Tourism expenditure in the country - US$ Mn,224,223,224,298,337,351
Travel - US$ Mn,186,174,202,252,282,294
Passenger transport - US$ Mn,38,49,22,46,55,57
Outbound tourism,,,,,,
Departures - Thousands,..,..,..,..,..,..
Tourism expenditure in other countries - US$ Mn,146,148,120,147,133,144
Travel - US$ Mn,70,72,77,89,79,101
Passenger transport - US$ Mn,76,76,43,58,54,43
SABA,,,,,,
Inbound tourism,,,,,,
Arrivals - Thousands,12,12,12,..,..,..
Tourism expenditure in the country - US$ Mn,..,..,..,..,..,..
Travel - US$ Mn,..,..,..,..,..,..
Passenger transport - US$ Mn,..,..,..,..,..,..
Outbound tourism,,,,,,
Departures - Thousands,..,..,..,..,..,..
Tourism expenditure in other countries - US$ Mn,..,..,..,..,..,..
Travel - US$ Mn,..,..,..,..,..,..
Passenger transport - US$ Mn,..,..,..,..,..,..
SAINT KITTS AND NEVIS,,,,,,
Inbound tourism,,,,,,
Arrivals - Thousands,128,93,98,102,104,107
Tourism expenditure in the country - US$ Mn,..,..,..,..,..,..
Travel - US$ Mn,110,83,90,94,95,101
Passenger transport - US$ Mn,..,..,..,..,..,..
Outbound tourism,,,,,,
Departures - Thousands,..,..,..,..,..,..
Tourism expenditure in other countries - US$ Mn,..,..,..,..,..,..
Travel - US$ Mn,15,11,13,14,15,16
Passenger transport - US$ Mn,..,..,..,..,..,..
SAINT LUCIA,,,,,,
Inbound tourism,,,,,,
Arrivals - Thousands,296,278,306,312,307,319
Tourism expenditure in the country - US$ Mn,..,..,..,..,..,..
Travel - US$ Mn,311,296,309,321,337,354
Passenger transport - US$ Mn,..,..,..,..,..,..
Outbound tourism,,,,,,
Departures - Thousands,..,..,..,..,..,..
Tourism expenditure in other countries - US$ Mn,..,..,..,..,..,..
Travel - US$ Mn,45,47,48,48,45,46
Passenger transport - US$ Mn,..,..,..,..,..,..
SAINT VINCENT AND THE GRENADINES,,,,,,
Inbound tourism,,,,,,
Arrivals - Thousands,84,75,72,74,74,72
Tourism expenditure in the country - US$ Mn,..,..,..,..,..,..
Travel - US$ Mn,96,88,86,92,94,92
Passenger transport - US$ Mn,..,..,..,..,..,..
Outbound tourism,,,,,,
Departures - Thousands,..,..,..,..,..,..
Tourism expenditure in other countries - US$ Mn,..,..,..,..,..,..
Travel - US$ Mn,18,14,15,13,14,14
Passenger transport - US$ Mn,..,..,..,..,..,..
SAMOA,,,,,,
Inbound tourism,,,,,,
Arrivals - Thousands,118,122,122,121,126,116
Tourism expenditure in the country - US$ Mn,112,115,124,135,148,..
Travel - US$ Mn,111,115,123,134,148,..
Passenger transport - US$ Mn,0.6,0.2,0.7,0.9,0.2,..
Outbound tourism,,,,,,
Departures - Thousands,53,44,56,57,56,51
Tourism expenditure in other countries - US$ Mn,21.6,20,25.2,22.2,22.3,..
Travel - US$ Mn,10.9,10.7,14.9,12.9,10,..
Passenger transport - US$ Mn,10.7,9.3,10.3,9.3,12.3,..
SAN MARINO,,,,,,
Inbound tourism,,,,,,
Arrivals - Thousands,115,151,120,156,139,70
Tourism expenditure in the country - US$ Mn,..,..,..,..,..,..
Travel - US$ Mn,..,..,..,..,..,..
Passenger transport - US$ Mn,..,..,..,..,..,..
Outbound tourism,,,,,,
Departures - Thousands,..,..,..,..,..,..
Tourism expenditure in other countries - US$ Mn,..,..,..,..,..,..
Travel - US$ Mn,..,..,..,..,..,..
Passenger transport - US$ Mn,..,..,..,..,..,..
SAO TOME AND PRINCIPE,,,,,,
Inbound tourism,,,,,,
Arrivals - Thousands,14,15,8,12,..,..
Tourism expenditure in the country - US$ Mn,..,..,..,..,..,..
Travel - US$ Mn,7.7,8.3,11.1,15.9,15,..
Passenger transport - US$ Mn,..,..,..,..,..,..
Outbound tourism,,,,,,
Departures - Thousands,..,..,..,..,..,..
Tourism expenditure in other countries - US$ Mn,0.3,0.4,0.6,1.4,1.3,..
Travel - US$ Mn,0.01,0.01,0.05,0.35,0.37,..
Passenger transport - US$ Mn,0.3,0.4,0.5,1,0.9,..
SAUDI ARABIA,,,,,,
Inbound tourism,,,,,,
Arrivals - Thousands,"14,757","10,897","10,850","17,498","14,276","13,380"
Tourism expenditure in the country - US$ Mn,"6,775","6,744","7,536","9,317","8,400","8,690"
Travel - US$ Mn,"5,910","5,995","6,712","8,459","7,432","7,651"
Passenger transport - US$ Mn,865,749,824,858,968,"1,039"
Outbound tourism,,,,,,
Departures - Thousands,"4,087","6,032","17,827","15,280","18,671","19,154"
Tourism expenditure in other countries - US$ Mn,"16,005","21,312","22,076","18,202","17,986","18,648"
Travel - US$ Mn,"15,129","20,419","21,135","17,271","17,023","17,660"
Passenger transport - US$ Mn,876,893,941,931,963,988
SENEGAL,,,,,,
Inbound tourism,,,,,,
Arrivals - Thousands,867,810,900,968,962,"1,063"
Arrivals - Thousands,..,..,..,..,..,..
Tourism expenditure in the country - US$ Mn,637,474,464,524,..,..
Travel - US$ Mn,543,463,453,468,..,..
Passenger transport - US$ Mn,94,11,11,56,..,..
Outbound tourism,,,,,,
Departures - Thousands,..,..,..,..,..,..
Tourism expenditure in other countries - US$ Mn,276,258,217,250,..,..
Travel - US$ Mn,175,156,160,151,..,..
Passenger transport - US$ Mn,101,102,57,99,..,..
SERBIA,,,,,,
Inbound tourism,,,,,,
Arrivals - Thousands,646,645,683,764,810,922
Tourism expenditure in the country - US$ Mn,"1,133",989,951,"1,149","1,066","1,238"
Travel - US$ Mn,957,869,799,990,907,"1,053"
Passenger transport - US$ Mn,176,120,152,159,159,185
Outbound tourism,,,,,,
Departures - Thousands,..,..,..,..,..,..
Tourism expenditure in other countries - US$ Mn,"1,468","1,107","1,106","1,263","1,176","1,289"
Travel - US$ Mn,"1,269",961,955,"1,105","1,019","1,117"
Passenger transport - US$ Mn,199,146,151,158,157,172
SERBIA AND MONTENEGRO,,,,,,
Inbound tourism,,,,,,
Arrivals - Thousands,..,..,..,..,..,..
Tourism expenditure in the country - US$ Mn,..,..,..,..,..,..
Travel - US$ Mn,..,..,..,..,..,..
Passenger transport - US$ Mn,..,..,..,..,..,..
Outbound tourism,,,,,,
Departures - Thousands,..,..,..,..,..,..
Tourism expenditure in other countries - US$ Mn,..,..,..,..,..,..
Travel - US$ Mn,..,..,..,..,..,..
Passenger transport - US$ Mn,..,..,..,..,..,..
SEYCHELLES,,,,,,
Inbound tourism,,,,,,
Arrivals - Thousands,159,158,175,194,208,230
Tourism expenditure in the country - US$ Mn,408,349,352,380,351,..
Travel - US$ Mn,309,257,274,291,310,..
Passenger transport - US$ Mn,99,92,78,89,41,..
Outbound tourism,,,,,,
Departures - Thousands,54,49,59,57,54,..
Tourism expenditure in other countries - US$ Mn,64,56,63,65,57,..
Travel - US$ Mn,39,35,38,40,34,..
Passenger transport - US$ Mn,25,21,25,25,23,..
SIERRA LEONE,,,,,,
Inbound tourism,,,,,,
Arrivals - Thousands,36,37,39,52,60,81
Tourism expenditure in the country - US$ Mn,..,..,..,..,..,..
Travel - US$ Mn,34,25,26,44,42,59
Passenger transport - US$ Mn,..,..,..,..,..,..
Outbound tourism,,,,,,
Departures - Thousands,73,72,76,99,104,..
Tourism expenditure in other countries - US$ Mn,24,22,22,29,25,..
Travel - US$ Mn,24,13,13,17,15,..
Passenger transport - US$ Mn,0.4,9,9,12,10,..
SINGAPORE,,,,,,
Inbound tourism,,,,,,
Arrivals - Thousands,"7,778","7,488","9,161","10,390","11,098","11,899"
Tourism expenditure in the country - US$ Mn,..,..,..,..,..,..
Travel - US$ Mn,"10,615","9,225","14,178","18,086","18,934","19,057"
Passenger transport - US$ Mn,..,..,..,..,..,..
Outbound tourism,,,,,,
Departures - Thousands,"6,828","6,961","7,342","7,753","8,048","8,647"
Tourism expenditure in other countries - US$ Mn,..,..,..,..,..,..
Travel - US$ Mn,"16,340","15,704","18,700","21,484","23,644","24,578"
Passenger transport - US$ Mn,..,..,..,..,..,..
SINT EUSTATIUS,,,,,,
Inbound tourism,,,,,,
Arrivals - Thousands,12,12,11,..,..,..
Tourism expenditure in the country - US$ Mn,..,..,..,..,..,..
Travel - US$ Mn,..,..,..,..,..,..
Passenger transport - US$ Mn,..,..,..,..,..,..
Outbound tourism,,,,,,
Departures - Thousands,..,..,..,..,..,..
Tourism expenditure in other countries - US$ Mn,..,..,..,..,..,..
Travel - US$ Mn,..,..,..,..,..,..
Passenger transport - US$ Mn,..,..,..,..,..,..
SINT MAARTEN,,,,,,
Inbound tourism,,,,,,
Arrivals - Thousands,475,440,443,424,457,467
Tourism expenditure in the country - US$ Mn,667,619,681,729,854,871
Travel - US$ Mn,663,616,674,719,842,857
Passenger transport - US$ Mn,4,3,7,10,12,14
Outbound tourism,,,,,,
Departures - Thousands,..,..,..,..,..,..
Tourism expenditure in other countries - US$ Mn,88,104,105,112,120,115
Travel - US$ Mn,88,81,83,88,92,90
Passenger transport - US$ Mn,0.1,23,22,24,28,25
SLOVAKIA,,,,,,
Inbound tourism,,,,,,
Arrivals - Thousands,"6,643","5,298","5,415","5,961","6,235",..
Arrivals - Thousands,"1,767","1,298","1,327","1,460","1,528","1,670"
Tourism expenditure in the country - US$ Mn,"3,004","2,539","2,335","2,514","2,365","2,634"
Travel - US$ Mn,"2,589","2,341","2,228","2,431","2,295","2,556"
Passenger transport - US$ Mn,415,198,107,83,70,78
Outbound tourism,,,,,,
Departures - Thousands,"3,683","3,230","2,692","3,285","2,689","2,129"
Tourism expenditure in other countries - US$ Mn,"2,596","2,249","2,146","2,449","2,307","2,600"
Travel - US$ Mn,"2,165","2,098","1,944","2,186","2,138","2,367"
Passenger transport - US$ Mn,431,151,202,263,169,233
SLOVENIA,,,,,,
Inbound tourism,,,,,,
Arrivals - Thousands,"1,958","1,824","1,869","2,037","2,156","2,259"
Tourism expenditure in the country - US$ Mn,"2,954","2,735","2,721","2,953","2,841","2,976"
Travel - US$ Mn,"2,696","2,520","2,540","2,755","2,674","2,789"
Passenger transport - US$ Mn,258,215,181,198,167,187
Outbound tourism,,,,,,
Departures - Thousands,"2,459","2,586","2,874","2,722","2,474","2,612"
Tourism expenditure in other countries - US$ Mn,"1,610","1,456","1,377","1,315","1,085","1,075"
Travel - US$ Mn,"1,357","1,278","1,214","1,143",936,933
Passenger transport - US$ Mn,253,178,163,172,149,142
SOLOMON ISLANDS,,,,,,
Inbound tourism,,,,,,
Arrivals - Thousands,16,18.3,20.5,22.9,23.9,24.4
Tourism expenditure in the country - US$ Mn,40.6,50,65.4,86.7,..,..
Travel - US$ Mn,36.9,44.1,53.9,71.4,66.9,69.2
Passenger transport - US$ Mn,3.7,5.9,11.5,15.3,..,..
Outbound tourism,,,,,,
Departures - Thousands,..,..,..,..,..,..
Tourism expenditure in other countries - US$ Mn,40.5,37.7,51.2,66,..,..
Travel - US$ Mn,34,31.7,47.2,64.9,68,65.5
Passenger transport - US$ Mn,6.5,6,4,1.1,..,..
SOUTH AFRICA,,,,,,
Inbound tourism,,,,,,
Arrivals - Thousands,"9,592","7,012","8,074","8,339","9,188","9,537"
Tourism expenditure in the country - US$ Mn,"9,178","8,684","10,308","10,707","11,201","10,468"
Travel - US$ Mn,"7,956","7,624","9,085","9,515","9,996","9,245"
Passenger transport - US$ Mn,"1,222","1,060","1,223","1,192","1,205","1,223"
Outbound tourism,,,,,,
Departures - Thousands,"4,429","4,424","5,165","5,455","5,031","5,168"
Tourism expenditure in other countries - US$ Mn,"6,905","6,420","8,139","8,397","7,144","6,490"
Travel - US$ Mn,"4,404","4,151","5,595","5,283","4,069","3,429"
Passenger transport - US$ Mn,"2,501","2,269","2,544","3,114","3,075","3,061"
SPAIN,,,,,,
Inbound tourism,,,,,,
Arrivals - Thousands,"57,192","52,178","52,677","56,177","57,464","60,661"
Tourism expenditure in the country - US$ Mn,"70,434","59,743","59,042","67,644","63,253","67,608"
Travel - US$ Mn,"61,978","53,337","52,187","60,241","55,988","60,384"
Passenger transport - US$ Mn,"8,456","6,406","6,855","7,403","7,265","7,224"
Outbound tourism,,,,,,
Departures - Thousands,"11,229","12,017","12,379","13,347","12,185","11,246"
Tourism expenditure in other countries - US$ Mn,"27,157","22,787","22,733","23,209","21,101","22,565"
Travel - US$ Mn,"20,363","16,911","16,764","17,174","15,274","16,287"
Passenger transport - US$ Mn,"6,794","5,876","5,969","6,035","5,827","6,278"
SRI LANKA,,,,,,
Inbound tourism,,,,,,
Arrivals - Thousands,438,448,654,856,"1,006","1,275"
Tourism expenditure in the country - US$ Mn,803,754,"1,044","1,421","1,756","2,506"
Travel - US$ Mn,342,350,576,830,"1,039","1,715"
Passenger transport - US$ Mn,461,404,468,591,717,791
Outbound tourism,,,,,,
Departures - Thousands,966,963,"1,122","1,239","1,269","1,262"
Tourism expenditure in other countries - US$ Mn,777,735,828,926,"1,219","1,808"
Travel - US$ Mn,428,411,453,501,710,"1,188"
Passenger transport - US$ Mn,349,324,375,425,509,620
SUDAN,,,,,,
Inbound tourism,,,,,,
Arrivals - Thousands,440,420,495,536,575,591
Tourism expenditure in the country - US$ Mn,..,..,..,..,..,..
Travel - US$ Mn,335,299,94,185,772,773
Passenger transport - US$ Mn,..,..,..,..,..,..
Outbound tourism,,,,,,
Departures - Thousands,..,..,..,..,..,..
Tourism expenditure in other countries - US$ Mn,..,..,..,..,..,..
Travel - US$ Mn,"1,188",868,"1,116",937,699,460
Passenger transport - US$ Mn,..,..,..,..,..,..
SURINAME,,,,,,
Inbound tourism,,,,,,
Arrivals - Thousands,151,151,205,220,240,249
Tourism expenditure in the country - US$ Mn,83,70,69,69,79,92
Travel - US$ Mn,77,64,61,61,71,84
Passenger transport - US$ Mn,6,6,8,8,8,8
Outbound tourism,,,,,,
Departures - Thousands,..,..,..,..,..,..
Tourism expenditure in other countries - US$ Mn,35,35,41,49,58,75
Travel - US$ Mn,30,32,39,42,51,70
Passenger transport - US$ Mn,5,3,2,7,7,5
SWAZILAND,,,,,,
Inbound tourism,,,,,,
Arrivals - Thousands,756,908,868,879,889,968
Tourism expenditure in the country - US$ Mn,26,40,51,21,30,..
Travel - US$ Mn,26,40,51,21,30,..
Passenger transport - US$ Mn,0.3,0.1,0.4,0.3,0.3,..
Outbound tourism,,,,,,
Departures - Thousands,"1,177","1,245","1,141","1,264","1,397","1,573"
Tourism expenditure in other countries - US$ Mn,59,98,87,78,91,..
Travel - US$ Mn,46,72,61,69,72,..
Passenger transport - US$ Mn,13,26,26,9,19,..
SWEDEN,,,,,,
Inbound tourism,,,,,,
Arrivals - Thousands,..,..,..,"11,444","12,174","11,635"
Arrivals - Thousands,"4,555","4,899","5,183","5,222","5,146","5,229"
Tourism expenditure in the country - US$ Mn,"12,060","10,100","10,991","12,871","12,815","13,910"
Travel - US$ Mn,"10,324","8,138","8,653","10,512","10,763","11,476"
Passenger transport - US$ Mn,"1,736","1,962","2,338","2,359","2,052","2,434"
Outbound tourism,,,,,,
Departures - Thousands,"13,291","11,699","13,042","14,651","15,548","15,917"
Tourism expenditure in other countries - US$ Mn,"15,447","12,791","14,912","17,252","17,964","19,944"
Travel - US$ Mn,"13,630","11,268","13,065","15,326","15,776","17,564"
Passenger transport - US$ Mn,"1,817","1,523","1,847","1,926","2,188","2,380"
SWITZERLAND,,,,,,
Inbound tourism,,,,,,
Arrivals - Thousands,"8,608","8,294","8,628","8,534","8,566","8,967"
Tourism expenditure in the country - US$ Mn,"17,570","16,665","17,614","20,640","19,439","19,992"
Travel - US$ Mn,"14,461","14,146","14,731","17,199","15,965","16,535"
Passenger transport - US$ Mn,"3,109","2,519","2,883","3,441","3,474","3,457"
Outbound tourism,,,,,,
Departures - Thousands,"11,147","10,453","10,011","10,466","12,098","12,403"
Tourism expenditure in other countries - US$ Mn,"13,346","13,058","13,528","16,612","16,675","17,935"
Travel - US$ Mn,"10,912","10,948","11,176","13,817","13,761","14,907"
Passenger transport - US$ Mn,"2,434","2,110","2,352","2,795","2,914","3,028"
SYRIAN ARAB REPUBLIC,,,,,,
Inbound tourism,,,,,,
Arrivals - Thousands,"5,430","6,092","8,546","5,070",..,..
Tourism expenditure in the country - US$ Mn,"3,176","3,781","6,308","1,816",..,..
Travel - US$ Mn,"3,150","3,757","6,190","1,753",..,..
Passenger transport - US$ Mn,26,24,118,63,..,..
Outbound tourism,,,,,,
Departures - Thousands,"5,253","5,215","6,259",..,..,..
Tourism expenditure in other countries - US$ Mn,912,980,"1,598",850,..,..
Travel - US$ Mn,800,882,"1,510",774,..,..
Passenger transport - US$ Mn,112,98,88,76,..,..
"TAIWAN, Province of China",,,,,,
Inbound tourism,,,,,,
Arrivals - Thousands,"3,845","4,395","5,567","6,087","7,311","8,016"
Tourism expenditure in the country - US$ Mn,"7,156","7,956","10,387","13,067","14,115","15,136"
Travel - US$ Mn,"5,937","6,816","8,721","11,065","11,770","12,677"
Passenger transport - US$ Mn,"1,219","1,140","1,666","2,002","2,345","2,459"
Outbound tourism,,,,,,
Departures - Thousands,"8,465","8,143","9,415","9,584","10,240","11,053"
Tourism expenditure in other countries - US$ Mn,"10,710","8,668","10,700","11,701","12,444","14,152"
Travel - US$ Mn,"9,116","7,800","9,357","10,112","10,630","12,304"
Passenger transport - US$ Mn,"1,594",868,"1,343","1,589","1,814","1,848"
TAJIKISTAN,,,,,,
Inbound tourism,,,,,,
Arrivals - Thousands,325,207,160,183,244,208
